,CAN,COMPR,D1,D743,D841,D872,D894,EEN,EEN_DIS,EER,FDD,GCD,GCN,GCN_DIS,GCN_YEN,GCR,GCR_YER,GDN,GDN_DIS,GDN_DIS_YEN,GDN_YEN,GEN,GEN_YEN,GIN,GIN_OTHER,GIN_OTHER_YEN,GIN_YEN,GIX,GLN,GLN_DIS,GLN_DIS_YEN,GLN_YEN,GLN_YEN_TARGET,GON,GPN,GPN_YEN,GRN,GRN_YEN,GSN,GSN_YEN,GYN,GYN_YEN,HICP,I77Q4I78Q1,I81Q1,I82Q1,I84Q2,I92Q4,I98Q1,INFQ,INFT,INN,INN_YEN,ITD,ITN,ITR,KSR,LFN,LNN,LNT,LPROD,LSL,LSR,LTN,M3N,M3R,MTD,MTN,MTR,NFA,NFN,NFN_YEN,OGN,OGN_YEN,PCD,PCN,PCR,PYN,PYN_DIS,PYN_DIS_YEN,PYR,SCD,SCN,SCR,SSN,SSN_YEN,STN,STRQ,TBN,TBR,TDN,TDN_YEN,TDN_YEN_DIS,TFT,TIME,TIN,TIN_YEN,TRN,TRN_FIRMS,TRN_FIRMS_YEN,TRN_OTHER,TRN_OTHER_YEN,TRN_YEN,TRN_YEN_DIS,ULC,ULT,UNN,URT,URX,WIN,WLN,WRN,XTD,XTN,XTR,YED,YEN,YEN_DIS,YER,YER_DIS,YET,YFD,YFN,YGA,YIN,YIN_DIS,YWD,YWDX,YWR,YWRX,
1985Q4,9713.3575 ,104.3457 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.2505 ,-0.0783 ,0.7480 ,1098759.3978 ,0.8138 ,118791.6101 ,-1989.9984 ,0.1608 ,145967.7456 ,0.1634 ,396886.1225 ,952.9073 ,0.0013 ,0.5371 ,371477.6361 ,0.5027 ,22110.0315 ,9089.2474 ,0.0123 ,0.0299 ,9.4161 ,-35719.4124 ,0.0000 ,0.0000 ,-0.0483 ,-0.0483 ,278622.0095 ,-499.1667 ,-0.0007 ,335758.2236 ,0.4544 ,-13609.3809 ,-0.0184 ,105182.2292 ,0.1423 ,71.3818 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0138 ,0.0099 ,35220.2457 ,0.0477 ,0.8491 ,147763.4062 ,174015.2328 ,11698631.7369 ,120370.3779 ,108287.2200 ,110826.8947 ,8.2473 ,108759.6069 ,1751128.7759 ,10.2406 ,14.5006 ,17.5244 ,1.0562 ,217251.0220 ,205683.5761 ,-176018.8384 ,2834.9471 ,0.0038 ,28364.3534 ,0.0384 ,0.8530 ,463411.3717 ,543246.7148 ,543881.3513 ,-92750.6106 ,-0.1255 ,637579.8595 ,1.8945 ,2134.4455 ,1126.6543 ,126040.2629 ,0.1706 ,8.6475 ,0.0071 ,6878.4104 ,28719.4743 ,87300.5574 ,0.1181 ,-0.0007 ,1.1869 ,64.0000 ,71875.3061 ,0.0973 ,155577.7434 ,22177.7439 ,0.0300 ,8511.0140 ,0.0115 ,0.2105 ,0.1905 ,0.4350 ,0.4403 ,12083.1579 ,0.0793 ,0.1004 ,388481.9283 ,11345309.2949 ,3.5875 ,0.9562 ,224129.4323 ,234403.0504 ,0.8275 ,738979.2440 ,0.0000 ,893075.8218 ,0.0000 ,902986.4329 ,0.7470 ,667103.9379 ,0.9890 ,738979.2440 ,0.0000 ,0.8846 ,1.0136 ,91.3128 ,22193.6292 ,
1986Q1,10160.4675 ,79.0311 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1806 ,-0.0201 ,0.8050 ,1093212.4946 ,0.8245 ,120543.2660 ,-2631.5827 ,0.1610 ,146198.0313 ,0.1646 ,403883.0377 ,-2030.1736 ,-0.0027 ,0.5396 ,374886.1644 ,0.5008 ,22268.3160 ,8735.1680 ,0.0117 ,0.0298 ,9.3787 ,-36108.3551 ,0.0000 ,0.0000 ,-0.0482 ,-0.0482 ,282049.2258 ,-127.2475 ,-0.0002 ,338777.8093 ,0.4526 ,-13840.0391 ,-0.0185 ,106703.2269 ,0.1426 ,71.9500 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0151 ,0.0071 ,35981.1076 ,0.0481 ,0.8571 ,147756.3565 ,172395.1350 ,11754040.5545 ,120677.6455 ,108496.2400 ,111055.3904 ,8.1885 ,106803.5037 ,1750281.1782 ,9.6783 ,14.4976 ,17.2074 ,1.0103 ,206890.5766 ,204789.2904 ,-165858.3709 ,-1569.3024 ,-0.0021 ,28398.6524 ,0.0379 ,0.8591 ,467466.6501 ,544135.4111 ,552306.0881 ,-87936.2066 ,-0.1175 ,642889.2847 ,-1.2020 ,1018.7815 ,-847.5977 ,127120.2725 ,0.1698 ,8.7619 ,0.0062 ,11729.7698 ,26542.2246 ,88025.3433 ,0.1176 ,-0.0006 ,1.1909 ,65.0000 ,72725.7003 ,0.0972 ,156137.7535 ,22507.8408 ,0.0301 ,8712.7126 ,0.0116 ,0.2086 ,0.1884 ,0.4432 ,0.4434 ,12181.4055 ,0.0797 ,0.1009 ,393739.8979 ,11523822.3720 ,3.6291 ,0.9451 ,218620.3464 ,231331.5149 ,0.8425 ,748514.8239 ,0.0000 ,888423.2042 ,0.0000 ,908985.1718 ,0.7607 ,675789.1236 ,0.9774 ,748514.8239 ,0.0000 ,0.8865 ,0.9844 ,91.8536 ,22207.8708 ,
1986Q2,12556.9034 ,67.0352 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1817 ,-0.0581 ,0.8104 ,1118924.3110 ,0.8301 ,122605.9504 ,-3248.8071 ,0.1591 ,147697.5210 ,0.1633 ,417853.8836 ,4753.4497 ,0.0062 ,0.5421 ,384906.7486 ,0.4993 ,22894.1390 ,8684.3559 ,0.0113 ,0.0297 ,9.5278 ,-36869.5848 ,0.0000 ,0.0000 ,-0.0478 ,-0.0478 ,295300.1749 ,308.3386 ,0.0004 ,348037.1638 ,0.4515 ,-13975.4458 ,-0.0181 ,108630.5046 ,0.1409 ,72.2357 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0149 ,0.0054 ,37177.9234 ,0.0482 ,0.8608 ,153615.6357 ,178455.7669 ,11814955.9159 ,121039.4278 ,108925.7200 ,111355.8748 ,8.3050 ,109131.5191 ,1754445.3609 ,8.6712 ,14.5106 ,17.0290 ,0.9539 ,204417.6464 ,214293.3760 ,-153301.4675 ,-1379.7129 ,-0.0018 ,28641.5700 ,0.0372 ,0.8637 ,478424.9481 ,553913.2253 ,560181.9480 ,-100654.2659 ,-0.1306 ,648570.2528 ,0.5435 ,2263.2809 ,4164.1828 ,130545.9265 ,0.1694 ,7.9965 ,0.0045 ,13936.6163 ,20400.2389 ,90759.4588 ,0.1177 ,0.0000 ,1.1951 ,66.0000 ,74981.7741 ,0.0973 ,161427.8341 ,23108.4343 ,0.0300 ,9008.1114 ,0.0117 ,0.2094 ,0.1894 ,0.4428 ,0.4474 ,12113.7078 ,0.0800 ,0.1001 ,400564.4824 ,11688488.4670 ,3.6774 ,0.9304 ,218354.2628 ,234693.6150 ,0.8521 ,770846.4314 ,0.0000 ,904630.9349 ,0.0000 ,915392.6747 ,0.7692 ,695864.6573 ,0.9882 ,770846.4314 ,0.0000 ,0.8898 ,0.9771 ,92.3345 ,22598.7730 ,
1986Q3,16538.0547 ,66.0130 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1366 ,-0.0616 ,0.8476 ,1127971.0394 ,0.8362 ,124653.0360 ,-3735.3861 ,0.1590 ,149062.7710 ,0.1638 ,428466.2366 ,1392.0114 ,0.0018 ,0.5465 ,390766.8577 ,0.4984 ,23246.8646 ,8742.0756 ,0.0112 ,0.0297 ,9.1950 ,-36881.3663 ,0.0000 ,0.0000 ,-0.0470 ,-0.0470 ,300111.9732 ,282.2554 ,0.0004 ,353885.4913 ,0.4514 ,-13634.5017 ,-0.0174 ,111018.5343 ,0.1416 ,72.4347 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0137 ,0.0066 ,37163.6217 ,0.0474 ,0.8627 ,155939.8226 ,180766.9583 ,11877573.3150 ,121267.4962 ,109259.8000 ,111442.1799 ,8.3315 ,109227.7282 ,1758464.6179 ,8.4250 ,14.5210 ,16.8593 ,0.9173 ,199667.8330 ,217674.2355 ,-136763.4128 ,-541.3035 ,-0.0007 ,28775.1494 ,0.0367 ,0.8694 ,485375.6721 ,558267.7484 ,568734.9440 ,-103747.8701 ,-0.1323 ,654145.6338 ,0.2475 ,994.7629 ,4019.2569 ,132597.2933 ,0.1691 ,7.7366 ,0.0051 ,17079.3582 ,18180.0693 ,92594.6531 ,0.1181 ,0.0002 ,1.1994 ,67.0000 ,76414.3649 ,0.0975 ,164086.3514 ,23504.0306 ,0.0300 ,9370.8778 ,0.0120 ,0.2093 ,0.1895 ,0.4477 ,0.4513 ,12007.6962 ,0.0810 ,0.0990 ,407516.3137 ,11823369.4022 ,3.7298 ,0.9190 ,216747.1913 ,235854.3048 ,0.8613 ,784042.6519 ,0.0000 ,910296.8039 ,0.0000 ,921068.4720 ,0.7774 ,707628.2869 ,0.9883 ,784042.6519 ,0.0000 ,0.8940 ,0.9567 ,92.6931 ,22754.7406 ,
1986Q4,15015.0797 ,71.6087 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0889 ,-0.0534 ,0.8871 ,1134697.5942 ,0.8431 ,125984.5248 ,-3675.7746 ,0.1585 ,149438.8215 ,0.1631 ,439611.2575 ,2034.2730 ,0.0026 ,0.5529 ,395839.7388 ,0.4979 ,23460.0914 ,8785.6995 ,0.0111 ,0.0295 ,8.9275 ,-36442.9915 ,0.0000 ,0.0000 ,-0.0458 ,-0.0458 ,304749.8428 ,590.5259 ,0.0007 ,359396.7473 ,0.4520 ,-12982.9001 ,-0.0163 ,113001.6247 ,0.1421 ,72.6827 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0119 ,0.0059 ,37033.5174 ,0.0466 ,0.8705 ,159866.3578 ,183649.6979 ,11942447.2797 ,121725.9555 ,109538.4500 ,111738.1111 ,8.3655 ,109367.7219 ,1764179.3915 ,8.4605 ,14.5670 ,16.7891 ,0.9177 ,200380.3124 ,218355.9868 ,-121748.3332 ,444.8412 ,0.0006 ,28749.5764 ,0.0362 ,0.8746 ,491334.1347 ,561797.5289 ,575707.9872 ,-106797.2216 ,-0.1343 ,658271.6358 ,0.5786 ,3306.7366 ,5714.7737 ,134473.7443 ,0.1691 ,7.8471 ,0.0072 ,14570.2385 ,15740.7855 ,94546.8268 ,0.1189 ,0.0006 ,1.2038 ,68.0000 ,77861.1707 ,0.0979 ,167005.3417 ,23765.4290 ,0.0299 ,9805.1349 ,0.0123 ,0.2101 ,0.1900 ,0.4501 ,0.4534 ,12187.5055 ,0.0821 ,0.1001 ,412450.9788 ,12032551.2595 ,3.7654 ,0.9182 ,214950.5509 ,234096.7722 ,0.8676 ,795061.9923 ,0.0000 ,916341.6074 ,0.0000 ,927930.1984 ,0.7827 ,717200.8216 ,0.9875 ,795061.9923 ,0.0000 ,0.8982 ,0.9417 ,93.2235 ,22936.6272 ,
1987Q1,10195.9033 ,78.6678 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0520 ,0.0000 ,0.9198 ,1132301.3310 ,0.8493 ,127932.0083 ,-4017.9259 ,0.1607 ,150624.5371 ,0.1657 ,445370.3693 ,-3133.5463 ,-0.0039 ,0.5593 ,396245.8564 ,0.4976 ,23355.4208 ,8223.3696 ,0.0103 ,0.0293 ,8.6078 ,-35570.6324 ,0.0000 ,0.0000 ,-0.0447 ,-0.0447 ,302553.9947 ,1106.8542 ,0.0014 ,360675.2240 ,0.4529 ,-12215.2116 ,-0.0153 ,115716.7967 ,0.1453 ,73.3515 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0097 ,0.0086 ,36677.4867 ,0.0461 ,0.8800 ,158020.2806 ,179575.0295 ,12002597.8364 ,121974.3261 ,109575.4400 ,111830.2146 ,8.2956 ,106774.5386 ,1770941.3795 ,8.4312 ,14.5659 ,16.6274 ,0.9156 ,204449.0173 ,223304.8920 ,-111552.4298 ,290.2738 ,0.0004 ,28037.6532 ,0.0352 ,0.8821 ,496456.8264 ,562782.5994 ,582182.6845 ,-98688.8099 ,-0.1239 ,659961.2839 ,0.5891 ,3983.2725 ,6761.9879 ,134948.6250 ,0.1695 ,7.9613 ,0.0096 ,9905.6295 ,9252.2850 ,95523.9102 ,0.1200 ,0.0007 ,1.2083 ,69.0000 ,78444.9103 ,0.0985 ,166738.8693 ,23720.1253 ,0.0298 ,9598.5763 ,0.0121 ,0.2094 ,0.1891 ,0.4569 ,0.4538 ,12398.8861 ,0.0832 ,0.1017 ,415299.1123 ,12231831.1274 ,3.7901 ,0.9217 ,214354.6467 ,232557.1770 ,0.8760 ,796298.0173 ,0.0000 ,908996.4390 ,0.0000 ,933980.6550 ,0.7897 ,717853.1070 ,0.9732 ,796298.0173 ,0.0000 ,0.9053 ,0.9339 ,93.4353 ,22944.3561 ,
1987Q2,9415.0042 ,81.3055 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0724 ,-0.0140 ,0.9048 ,1152505.4709 ,0.8651 ,131246.1509 ,-2655.8742 ,0.1608 ,151718.9085 ,0.1641 ,461594.6856 ,7285.8404 ,0.0089 ,0.5656 ,405648.0410 ,0.4971 ,23845.1843 ,8260.9446 ,0.0101 ,0.0292 ,8.6130 ,-35753.9035 ,0.0000 ,0.0000 ,-0.0438 ,-0.0438 ,309841.4752 ,1425.6515 ,0.0017 ,369894.1375 ,0.4533 ,-11908.7192 ,-0.0146 ,119337.4317 ,0.1462 ,73.8459 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0088 ,0.0087 ,37179.5550 ,0.0456 ,0.8833 ,164769.8395 ,186547.1068 ,12069118.9649 ,122356.0577 ,110040.9200 ,112069.4824 ,8.4027 ,108825.6671 ,1776814.8513 ,8.6935 ,14.5906 ,16.5320 ,0.9280 ,211461.4075 ,227864.7058 ,-102137.4257 ,3071.6225 ,0.0038 ,27433.3868 ,0.0336 ,0.8898 ,509625.7886 ,572728.8546 ,593422.3792 ,-106368.7699 ,-0.1303 ,666901.3364 ,0.6933 ,4071.7976 ,5873.4718 ,138815.3689 ,0.1701 ,8.1553 ,0.0110 ,6343.3817 ,7772.4234 ,98480.1216 ,0.1207 ,0.0003 ,1.2129 ,70.0000 ,80856.5555 ,0.0991 ,171192.7184 ,24308.7047 ,0.0298 ,9614.7831 ,0.0118 ,0.2098 ,0.1897 ,0.4600 ,0.4605 ,12315.1377 ,0.0841 ,0.1007 ,425358.9276 ,12404426.9821 ,3.8655 ,0.9243 ,217804.7892 ,235637.1291 ,0.8826 ,816056.9583 ,0.0000 ,924640.7651 ,0.0000 ,940696.2364 ,0.7951 ,735200.4028 ,0.9829 ,816056.9583 ,0.0000 ,0.9096 ,0.9444 ,93.8746 ,23248.9532 ,
1987Q3,8748.7523 ,84.2109 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0784 ,-0.0439 ,0.8993 ,1169264.5786 ,0.8691 ,133218.0360 ,-2818.3204 ,0.1607 ,153274.8783 ,0.1641 ,471575.8312 ,955.3281 ,0.0012 ,0.5690 ,411781.1706 ,0.4968 ,24160.0168 ,8775.5148 ,0.0106 ,0.0292 ,8.4025 ,-36103.2703 ,0.0000 ,0.0000 ,-0.0436 ,-0.0436 ,314210.4123 ,1516.7352 ,0.0018 ,375677.9003 ,0.4533 ,-11943.2536 ,-0.0144 ,121274.7824 ,0.1463 ,74.2238 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0075 ,0.0061 ,37620.0055 ,0.0454 ,0.8897 ,168999.4468 ,189945.2524 ,12138373.0277 ,122782.8681 ,110376.8900 ,112399.1507 ,8.4605 ,109521.3447 ,1776666.4954 ,9.3862 ,14.6014 ,16.4517 ,0.9385 ,220937.9785 ,235419.8729 ,-93388.6733 ,123.3779 ,0.0001 ,26828.8076 ,0.0324 ,0.8953 ,517638.2312 ,578201.4896 ,601375.0805 ,-106290.5562 ,-0.1282 ,671735.4831 ,-2.2645 ,335.9529 ,-148.3559 ,141238.7120 ,0.1704 ,8.2263 ,0.0125 ,8625.3745 ,12571.4412 ,100320.0147 ,0.1210 ,0.0000 ,1.2177 ,71.0000 ,82601.5640 ,0.0997 ,173593.4564 ,24688.8020 ,0.0298 ,9725.3392 ,0.0117 ,0.2094 ,0.1892 ,0.4626 ,0.4640 ,12405.9781 ,0.0846 ,0.1010 ,432005.0651 ,12592754.6049 ,3.9139 ,0.9257 ,229563.3529 ,247991.3141 ,0.8875 ,828817.0413 ,0.0000 ,933844.7057 ,0.0000 ,948149.2363 ,0.7991 ,746215.4773 ,0.9849 ,828817.0413 ,0.0000 ,0.9151 ,0.9497 ,94.7525 ,23402.8812 ,
1987Q4,7837.5075 ,84.2663 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0527 ,-0.0133 ,0.9264 ,1189358.6844 ,0.8813 ,135571.6733 ,-2386.3608 ,0.1597 ,153827.6837 ,0.1625 ,483195.1798 ,2315.4524 ,0.0027 ,0.5691 ,421865.0991 ,0.4968 ,24850.3167 ,9548.5211 ,0.0112 ,0.0293 ,8.4071 ,-37215.5848 ,0.0000 ,0.0000 ,-0.0438 ,-0.0438 ,324517.0244 ,1238.2813 ,0.0015 ,384649.5143 ,0.4530 ,-12365.2681 ,-0.0146 ,123206.4052 ,0.1451 ,74.6098 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0083 ,0.0062 ,38453.8661 ,0.0453 ,0.9017 ,173875.7095 ,192821.8526 ,12209811.1500 ,122849.6055 ,110511.1200 ,112416.2033 ,8.5673 ,110927.9874 ,1782990.3347 ,9.4315 ,14.6442 ,16.3288 ,0.9346 ,226709.9047 ,242579.4640 ,-85551.1658 ,805.4369 ,0.0009 ,27080.2806 ,0.0319 ,0.9008 ,527514.3573 ,585620.0215 ,609546.4968 ,-117157.1752 ,-0.1380 ,676687.9947 ,0.8082 ,5110.8296 ,6323.8393 ,144690.3162 ,0.1704 ,8.2306 ,0.0117 ,7032.0706 ,8185.8233 ,102740.5317 ,0.1210 ,-0.0002 ,1.2224 ,72.0000 ,84845.2569 ,0.0999 ,178076.8772 ,25293.1290 ,0.0298 ,10070.7157 ,0.0119 ,0.2097 ,0.1896 ,0.4645 ,0.4688 ,12338.4855 ,0.0849 ,0.1004 ,439742.3590 ,12857338.3553 ,3.9792 ,0.9321 ,233741.9753 ,250765.2873 ,0.8968 ,849104.6403 ,0.0000 ,946779.2204 ,0.0000 ,954203.4084 ,0.8072 ,764259.3834 ,0.9922 ,849104.6403 ,0.0000 ,0.9196 ,0.9463 ,95.4755 ,23737.9498 ,
1988Q1,5284.8914 ,81.6791 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0595 ,0.0085 ,0.9230 ,1194117.5373 ,0.8884 ,137608.1573 ,-2609.4115 ,0.1594 ,154888.1534 ,0.1624 ,491401.9803 ,-1415.7032 ,-0.0016 ,0.5692 ,427966.1408 ,0.4957 ,25409.6262 ,9739.0616 ,0.0113 ,0.0294 ,8.3301 ,-38490.0148 ,0.0000 ,0.0000 ,-0.0446 ,-0.0446 ,330207.8989 ,561.2048 ,0.0006 ,389476.1260 ,0.4511 ,-13080.3886 ,-0.0152 ,124527.7687 ,0.1442 ,75.1274 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0082 ,0.0074 ,39051.2196 ,0.0452 ,0.9091 ,178221.3964 ,196041.8678 ,12283754.9063 ,123336.9693 ,111008.9200 ,112863.8687 ,8.5914 ,111112.9416 ,1791458.4992 ,8.8360 ,14.6393 ,16.1710 ,0.9322 ,224099.8565 ,240391.1830 ,-80266.2744 ,-2252.4167 ,-0.0026 ,27256.4217 ,0.0316 ,0.9075 ,531854.8106 ,586081.5465 ,620763.6171 ,-115848.1859 ,-0.1342 ,684055.2976 ,0.9648 ,8170.3159 ,8468.1645 ,146629.8614 ,0.1698 ,7.3257 ,0.0096 ,7537.3082 ,8246.6220 ,103556.0985 ,0.1199 ,-0.0011 ,1.2272 ,73.0000 ,86934.9393 ,0.1007 ,180301.4067 ,25098.8051 ,0.0291 ,10757.8642 ,0.0125 ,0.2088 ,0.1888 ,0.4679 ,0.4714 ,12328.0493 ,0.0849 ,0.1000 ,446249.1502 ,13052486.5899 ,4.0199 ,0.9316 ,231637.1646 ,248637.8051 ,0.9053 ,863391.9884 ,0.0000 ,953726.3542 ,0.0000 ,962506.3512 ,0.8141 ,776457.0491 ,0.9909 ,863391.9884 ,0.0000 ,0.9257 ,0.9510 ,96.1207 ,23906.6202 ,
1988Q2,10864.0159 ,86.2033 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0875 ,0.0223 ,0.9007 ,1207213.6860 ,0.8949 ,139560.0503 ,-2841.0342 ,0.1592 ,155956.0882 ,0.1624 ,499143.3496 ,-1619.0895 ,-0.0018 ,0.5692 ,431063.3767 ,0.4916 ,25946.2273 ,9365.7199 ,0.0107 ,0.0296 ,8.2330 ,-37441.8352 ,0.0000 ,0.0000 ,-0.0427 ,-0.0427 ,335680.2803 ,1822.9877 ,0.0021 ,393621.5415 ,0.4489 ,-11495.6080 ,-0.0131 ,128064.4423 ,0.1460 ,75.6762 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0085 ,0.0099 ,39264.8229 ,0.0448 ,0.9141 ,182698.8615 ,199870.7085 ,12360788.0657 ,123550.4533 ,111308.9200 ,113048.0251 ,8.6276 ,111211.3226 ,1796132.0296 ,8.7853 ,14.6678 ,16.0640 ,0.9473 ,233889.7081 ,246888.5664 ,-69402.2584 ,2990.2614 ,0.0034 ,27621.0260 ,0.0315 ,0.9165 ,541040.1832 ,590348.7592 ,627359.0382 ,-124424.7481 ,-0.1419 ,684534.4233 ,1.2165 ,5685.1178 ,4673.5303 ,147724.2617 ,0.1685 ,7.1581 ,0.0089 ,7873.7545 ,9476.0335 ,104565.3126 ,0.1193 ,-0.0008 ,1.2320 ,74.0000 ,88957.2408 ,0.1015 ,181045.5283 ,24753.7004 ,0.0282 ,11127.3276 ,0.0127 ,0.2065 ,0.1867 ,0.4709 ,0.4737 ,12241.5333 ,0.0850 ,0.0991 ,452220.4462 ,13225984.8767 ,4.0628 ,0.9430 ,241763.4627 ,256364.5998 ,0.9131 ,876857.9672 ,0.0000 ,960325.1197 ,0.0000 ,969589.3216 ,0.8205 ,787900.7265 ,0.9904 ,876857.9672 ,0.0000 ,0.9321 ,0.9707 ,96.6066 ,24036.4107 ,
1988Q3,5162.3176 ,80.2685 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1315 ,-0.0319 ,0.8659 ,1225002.9813 ,0.9036 ,141595.2694 ,-2773.3714 ,0.1582 ,156699.4301 ,0.1613 ,509539.2532 ,1087.1086 ,0.0012 ,0.5693 ,437692.3824 ,0.4890 ,26637.4751 ,9559.4165 ,0.0107 ,0.0298 ,8.2333 ,-37235.1802 ,0.0000 ,0.0000 ,-0.0416 ,-0.0416 ,343051.6130 ,2649.4263 ,0.0030 ,400457.2022 ,0.4474 ,-10597.7051 ,-0.0118 ,130997.5643 ,0.1464 ,76.2517 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0093 ,0.0089 ,39884.6065 ,0.0446 ,0.9244 ,188052.3374 ,203424.8079 ,12440604.9929 ,123830.0696 ,111680.1900 ,113279.8408 ,8.6992 ,112199.7122 ,1801566.1465 ,8.9065 ,14.6786 ,15.9323 ,0.9648 ,244550.6756 ,253476.4208 ,-64239.9408 ,-87.6529 ,-0.0001 ,28069.5974 ,0.0314 ,0.9247 ,553893.3457 ,598998.4153 ,638251.1572 ,-125740.0723 ,-0.1405 ,690225.7171 ,1.1567 ,6285.5237 ,5434.1169 ,149576.2250 ,0.1671 ,7.9101 ,0.0099 ,5249.9705 ,6969.7903 ,106863.1770 ,0.1194 ,-0.0001 ,1.2367 ,75.0000 ,91494.7144 ,0.1022 ,184212.5571 ,24453.4885 ,0.0273 ,11349.5693 ,0.0127 ,0.2058 ,0.1862 ,0.4740 ,0.4781 ,12149.8796 ,0.0852 ,0.0981 ,460530.1193 ,13474406.4752 ,4.1237 ,0.9591 ,249800.6460 ,260446.2111 ,0.9213 ,895076.4466 ,0.0000 ,971526.5605 ,0.0000 ,976997.3694 ,0.8271 ,803581.7323 ,0.9944 ,895076.4466 ,0.0000 ,0.9404 ,0.9998 ,97.3791 ,24321.0889 ,
1988Q4,7330.9153 ,79.0130 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1170 ,-0.0020 ,0.8794 ,1242963.9660 ,0.9090 ,143168.1879 ,-3496.9523 ,0.1563 ,157499.3197 ,0.1601 ,521432.6948 ,3560.3606 ,0.0039 ,0.5692 ,444197.6143 ,0.4849 ,27414.5943 ,9142.8191 ,0.0100 ,0.0299 ,8.2561 ,-33332.3241 ,0.0000 ,0.0000 ,-0.0364 ,-0.0364 ,355341.5338 ,7492.6145 ,0.0082 ,410865.2902 ,0.4485 ,-5917.7298 ,-0.0065 ,137250.4581 ,0.1498 ,76.8406 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0094 ,0.0089 ,40824.9386 ,0.0446 ,0.9356 ,194015.6550 ,207360.2711 ,12523559.2141 ,123784.0293 ,111933.3000 ,113230.3597 ,8.7882 ,113361.2514 ,1811503.5724 ,8.8828 ,14.7262 ,15.8140 ,0.9671 ,250753.1334 ,259272.7473 ,-56909.0255 ,1261.6924 ,0.0014 ,28629.1070 ,0.0313 ,0.9329 ,562911.5805 ,603375.2176 ,651194.6629 ,-128840.9121 ,-0.1407 ,698004.3315 ,0.9922 ,9859.6943 ,9937.4259 ,152698.3620 ,0.1667 ,8.3486 ,0.0108 ,6069.2229 ,5518.9844 ,110968.7384 ,0.1211 ,0.0010 ,1.2413 ,76.0000 ,94806.2950 ,0.1035 ,188265.3887 ,23762.7878 ,0.0259 ,11618.8978 ,0.0127 ,0.2055 ,0.1864 ,0.4736 ,0.4794 ,11850.7293 ,0.0853 ,0.0957 ,465876.5119 ,13746430.5847 ,4.1621 ,0.9699 ,256822.3564 ,264791.7317 ,0.9312 ,916024.3406 ,0.0000 ,983691.2188 ,0.0000 ,983025.3553 ,0.8348 ,821218.0456 ,1.0007 ,916024.3406 ,0.0000 ,0.9480 ,1.0046 ,97.9014 ,24579.0278 ,
